id,target_text,whisper_text,wer,substitutions,deletions,insertions,hits,audio_duration_s,latency_s,is_success,error
common_voice_en_18313326-common_voice_en_18313324,I know that you can't forget how I hurt you,I know that you can't forget how I hurt you.,0.000000,0,0,0,11,3.3051,0.0000,True,
common_voice_en_18313326-common_voice_en_18313328,I know that you can't forget how I hurt you,I know that you can't forget how I hurt you.,0.000000,0,0,0,11,3.3051,0.0000,True,
common_voice_en_18336410-common_voice_en_18336411,Continuous Integration has been a lifesaver for us.,Continuous integration has been a lifesaver for us.,0.000000,0,0,0,8,3.8538,0.0000,True,
common_voice_en_18336410-common_voice_en_18336421,Continuous Integration has been a lifesaver for us.,Continuous integration has been a lifesaver for us.,0.000000,0,0,0,8,3.8538,0.0000,True,
common_voice_en_18338543-common_voice_en_18338546,You don't catch me at any such foolishness.,You don't catch me at any such foolishness.,0.000000,0,0,0,9,3.4293,0.0000,True,
common_voice_en_18436934-common_voice_en_18436935,Doctors write out many prescriptions for patients,Doctors write out many prescriptions for patients.,0.000000,0,0,0,7,4.1051,0.0000,True,
common_voice_en_18466098-common_voice_en_18466096,"A club acquaintance, and a mere one at that.","A club acquaintance, and a mere one at that.",0.000000,0,0,0,9,3.8592,0.0000,True,
common_voice_en_18466098-common_voice_en_18466097,"A club acquaintance, and a mere one at that.","A club acquaintance, and a mere one at that.",0.000000,0,0,0,9,3.8592,0.0000,True,
common_voice_en_18485041-common_voice_en_18485042,"You have the air of one about to make a remark, Jeeves.",You have the air of one about to make a remark. Jeeves.,0.000000,0,0,0,12,3.7488,0.0000,True,
common_voice_en_18500600-common_voice_en_18500603,"Is that program proprietary software, or is it open source?","Is that program proprietary software, or is it open source?",0.000000,0,0,0,10,4.2080,0.0000,True,
common_voice_en_18522556-common_voice_en_18522557,"So she called softly after it, ‘Mouse dear!’","So she called softly after it, ""Mouse, dear.""",0.000000,0,0,0,8,3.1253,0.0000,True,
common_voice_en_18529345-common_voice_en_18529360,"When your clothes no longer fit, drop them off at a charity shop.","When your clothes no longer fit, drop them off at a charity shop.",0.000000,0,0,0,13,3.0933,0.0000,True,
common_voice_en_18529345-common_voice_en_18529361,"When your clothes no longer fit, drop them off at a charity shop.","When your clothes no longer fit, drop them off at a charity shop.",0.000000,0,0,0,13,3.0933,0.0000,True,
common_voice_en_18533403-common_voice_en_18533404,We will not take up her early history.,We will not take up her early history.,0.000000,0,0,0,8,4.1333,0.0000,True,
common_voice_en_18545637-common_voice_en_18545639,I needed to exchange insurance details with the other driver.,I need to exchange insurance details with the other driver.,0.100000,1,0,0,9,3.3928,0.0000,True,
common_voice_en_18554437-common_voice_en_18554439,"She was singularly quick, singularly receptive.","She was singularly quick, singularly receptive.",0.000000,0,0,0,6,3.4960,0.0000,True,
common_voice_en_18557077-common_voice_en_18557074,"Accessibility technology benefits healthy people, where we are temporarily disabled.","Accessibility technology benefits healthy people, where we are temporarily disabled.",0.000000,0,0,0,10,6.8299,0.0000,True,
common_voice_en_18557077-common_voice_en_18557192,"Accessibility technology benefits healthy people, where we are temporarily disabled.",Accessibility technology benefits healthy people. Where we are temporarily disabled.,0.000000,0,0,0,10,6.8299,0.0000,True,
common_voice_en_18575865-common_voice_en_18575863,"No, sir, but I will attend to the matter immediately.","No, sir. But I will attend to the matter immediately.",0.000000,0,0,0,10,3.3280,0.0000,True,
common_voice_en_18575865-common_voice_en_18575864,"No, sir, but I will attend to the matter immediately.","No, sir, but I will attend to the matter immediately.",0.000000,0,0,0,10,3.3280,0.0000,True,
common_voice_en_18647546-common_voice_en_18647545,Phishing scammers attempt to spoof a website to steal security details.,Fishing scammers attempt to spoof a website to steal security details.,0.090909,1,0,0,10,4.4078,0.0000,True,
common_voice_en_18647546-common_voice_en_18647550,Phishing scammers attempt to spoof a website to steal security details.,Fishing scammers attempt to spoof a website to steal security details.,0.090909,1,0,0,10,4.4078,0.0000,True,
common_voice_en_18672480-common_voice_en_18672484,Some development processes usually conducted sequentially were conducted in parallel.,"Some development processes, usually conducted sequentially, were conducted in parallel.",0.000000,0,0,0,10,5.8085,0.0000,True,
common_voice_en_18681919-common_voice_en_18681920,The player's character is a young inventor and marine scientist.,The player's character is a young inventor and marine scientist.,0.000000,0,0,0,11,5.0268,0.0000,True,
common_voice_en_18693241-common_voice_en_18693240,Audrey is the stereotypical housewife.,Audrey is the stereotypical housewife.,0.000000,0,0,0,5,3.1408,0.0000,True,
common_voice_en_18699078-common_voice_en_18699081,"These two wrestlers were both awarded ""yokozuna"" licences by the prominent Yoshida family.",These two wrestlers were both awarded yokozuna licenses by the prominent Yoshida family.,0.000000,0,0,0,13,6.1051,0.0000,True,
common_voice_en_18699078-common_voice_en_18699082,"These two wrestlers were both awarded ""yokozuna"" licences by the prominent Yoshida family.",These two wrestlers were both awarded yokozuna licenses by the prominent Yoshida family.,0.000000,0,0,0,13,6.1051,0.0000,True,
common_voice_en_18707936-common_voice_en_18707937,The nature reserve covers only a small part of the marsh area.,The nature reserve covers only a small part of the marsh area.,0.000000,0,0,0,12,4.2889,0.0000,True,
common_voice_en_18710640-common_voice_en_18710642,Downstream the Chippewa River performs the same action on a larger scale.,"Downstream, the Chippewa River performs the same action on a larger scale.",0.000000,0,0,0,12,6.1600,0.0000,True,
common_voice_en_18735317-common_voice_en_18735316,The facade is constructed from white Portland stone and red brick.,The facade is constructed from white Portland stone and red brick.,0.000000,0,0,0,11,3.6933,0.0000,True,
common_voice_en_18735317-common_voice_en_18735372,The facade is constructed from white Portland stone and red brick.,The facade is constructed from white Portland stone and red brick.,0.000000,0,0,0,11,3.6933,0.0000,True,
common_voice_en_18746637-common_voice_en_18746638,The complete list is divided into separate articles by geographical region.,The complete list is divided into separate articles by geographical region.,0.000000,0,0,0,11,5.2649,0.0000,True,
common_voice_en_18746637-common_voice_en_18746639,The complete list is divided into separate articles by geographical region.,The complete list is divided into separate articles by geographical region.,0.000000,0,0,0,11,5.2649,0.0000,True,
common_voice_en_18754308-common_voice_en_18754311,These men would stay with MacArthur throughout the war.,These men would stay with MacArthur throughout the war.,0.000000,0,0,0,9,3.9413,0.0000,True,
common_voice_en_18754308-common_voice_en_18754312,These men would stay with MacArthur throughout the war.,These men would stay with MacArthur throughout the war.,0.000000,0,0,0,9,3.9413,0.0000,True,
common_voice_en_18757805-common_voice_en_18757804,This is particularly common around Antarctica.,This is particularly common around Antarctica.,0.000000,0,0,0,6,3.9307,0.0000,True,
common_voice_en_18770703-common_voice_en_18770702,A certain lifestyle usually distinguishes the members of different status groups.,A certain lifestyle usually distinguishes the members of different status groups.,0.000000,0,0,0,11,4.1760,0.0000,True,
common_voice_en_18770703-common_voice_en_18770704,A certain lifestyle usually distinguishes the members of different status groups.,A certain lifestyle usually distinguishes the members of different status groups.,0.000000,0,0,0,11,4.1760,0.0000,True,
common_voice_en_18781918-common_voice_en_18781919,"It is more affordable, compared to similar colleges, as per Princeton Review.","It is more affordable compared to similar colleges, as per Princeton Review.",0.000000,0,0,0,12,4.8071,0.0000,True,
common_voice_en_18786931-common_voice_en_18786930,"Despite his achievement, Verner considered himself only an amateur of German philology.","Despite his achievement, Werner considered himself only an amateur of German philology.",0.083333,1,0,0,11,6.3293,0.0000,True,
common_voice_en_18786931-common_voice_en_18786946,"Despite his achievement, Verner considered himself only an amateur of German philology.","Despite his achievement, Werner considered himself only an amateur of German philology.",0.083333,1,0,0,11,6.3293,0.0000,True,
common_voice_en_188092-common_voice_en_188091,"This man looked exactly the same, except that now the roles were reversed.","This man looked exactly the same, except that now the roles were reversed.",0.000000,0,0,0,13,4.4587,0.0000,True,
common_voice_en_188092-common_voice_en_188093,"This man looked exactly the same, except that now the roles were reversed.","This man looked exactly the same, except that now the roles were reversed.",0.000000,0,0,0,13,4.4587,0.0000,True,
common_voice_en_18828571-common_voice_en_18828573,Bullough would remain defensive coordinator for one more season with the Patriots.,Belolo would remain defensive coordinator for one more season with the Patriots.,0.083333,1,0,0,11,5.0585,0.0000,True,
common_voice_en_18829843-common_voice_en_18829841,Things come to a head when Julia announces that she is leaving Leo.,Things come to a head when Julia announces that she is leaving Leo.,0.000000,0,0,0,13,6.1820,0.0000,True,
common_voice_en_18829843-common_voice_en_18829842,Things come to a head when Julia announces that she is leaving Leo.,Things come to a head when Julia announces that she is leaving Leo.,0.000000,0,0,0,13,6.1820,0.0000,True,
common_voice_en_18852076-common_voice_en_18852077,The classification of this gibbon has changed several times in the past few years.,The classification of this given has changed several times in the past few years.,0.071429,1,0,0,13,6.1387,0.0000,True,
common_voice_en_18852076-common_voice_en_18852085,The classification of this gibbon has changed several times in the past few years.,The classification of this given has changed several times in the past few years.,0.071429,1,0,0,13,6.1387,0.0000,True,
common_voice_en_18877786-common_voice_en_18877788,"The damage to buildings and art treasures was severe, taking several decades to repair.","The damage to buildings and art treasures was severe, taking several decades to repair.",0.000000,0,0,0,14,6.1760,0.0000,True,
